nombre;razon_social;tipo_sociedad;correo;id_qb;ruc;dv;nit;pago_tasa_unica;fecha_inscripcion;created_at;client_id;presidente_id;tesorero_id;secretario_id
NEJA, S.A.;NEJA, S.A.;SOCIEDADES;nemojamri@yahoo.com;72;;0;;;;02/11/2026 7:32;dd8dc3d1-18a2-4b76-8a59-efcfb205d6f3;;;
NEW BEST GROUP INTERNATIONAL CORP.;NEW BEST GROUP INTERNATIONAL CORP.;SOCIEDADES;fdelgado@oalpa.com;182;;0;;;;02/11/2026 7:32;ef392356-21f9-40a4-ab7f-df2b5855115a;;;
NEWHALL TRADING GROUP - BVI;NEWHALL TRADING GROUP - BVI;B.V.I.;finance@liomalca.com;309;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
NG Y ASOCIADOS, S.A.;NG Y ASOCIADOS, S.A.;SOCIEDADES;;1054;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
NOLATECH;NOLATECH;SOCIEDADES;;463;;0;;;;02/11/2026 7:32;79e6fcf1-baa4-4a28-9e9d-3e18b33cfeff;;;
NOVATECH HOLDING COMPANY;NOVATECH HOLDING COMPANY;SOCIEDADES;ma.quintana@tiendasdaka.com;449;;0;;;;02/11/2026 7:32;d5c5f951-2cd2-49b2-8dee-3abd9330068d;;;
OCEAN REEF LOTE NO.46 S.A.;OCEAN REEF LOTE NO.46 S.A.;SOCIEDADES;;402;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OCEAN TWO 19-A, S. A.;OCEAN TWO 19-A, S. A.;SOCIEDADES;zlobl@premiumfa.com;178;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OCTAGONO PUBLICIDAD,S.A.;OCTAGONO PUBLICIDAD,S.A.;SOCIEDADES;ma.quintana@tiendasdaka.com;232;;0;;;;02/11/2026 7:32;d5c5f951-2cd2-49b2-8dee-3abd9330068d;;;
ON MY OWN CORP.;ON MY OWN CORP.;SOCIEDADES;mirdayan27@gmail.com;608;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ONIA FOUNDATION;ONIA FOUNDATION;SOCIEDADES;cimports@hotmail.com;427;;0;;;;02/11/2026 7:32;c02af78b-b8d4-445c-a80e-626f054afb6d;;;
OPALTA GROUP SERVICE INC.;OPALTA GROUP SERVICE INC.;SOCIEDADES;;294;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OPERADORA DE COMERCIO, S.A.S;OPERADORA DE COMERCIO, S.A.S;SOCIEDADES;pteran@unico.com.co;585;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OPTICA VISION CENTER, S.A.;OPTICA VISION CENTER, S.A.;SOCIEDADES;;865;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OPTINETWORK INC.;OPTINETWORK INC.;SOCIEDADES;;819;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ORDENADORES DE PANAMA;ORDENADORES DE PANAMA;SOCIEDADES;;1016;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ORION MEDIA, S.A.;ORION MEDIA, S.A.;SOCIEDADES;tatiana@venqis.com;489;;0;;;;02/11/2026 7:32;79e6fcf1-baa4-4a28-9e9d-3e18b33cfeff;;;
ORTIZ & MEJIA PANAMA, S.A.;ORTIZ & MEJIA PANAMA, S.A.;SOCIEDADES;;740;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ORTOMEDIC PANAMA, S.A. 1;ORTOMEDIC PANAMA, S.A. 1;SOCIEDADES;;371;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
OVERSEAS REAL ESTATE GROUP, S.A.;OVERSEAS REAL ESTATE GROUP, S.A.;SOCIEDADES;;501;;0;;;;02/11/2026 7:32;e6036264-fe3a-4cf6-aafa-611e19e93c5f;;;
P Y K INTERNATIONAL CORPORATION;P Y K INTERNATIONAL CORPORATION;SOCIEDADES;;284;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PROCESADORA MONICA, S.A. 1;PROCESADORA MONICA, S.A. 1;SOCIEDADES;;862;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PRODUCTORA AGRO-MERCANTIL GRESHAM, S.A.;PRODUCTORA AGRO-MERCANTIL GRESHAM, S.A.;SOCIEDADES;;293;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PROJECT ENTERPRICES, INC;PROJECT ENTERPRICES, INC;SOCIEDADES;;683;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PROKA ASSETS, S.A.;PROKA ASSETS, S.A.;SOCIEDADES;claritakadoch@hotmail.com;453;;0;;;;02/11/2026 7:32;200a2508-b07e-416c-abb9-a1bf184d1698;;;
PROPIEDADES CELINE, S.A.;PROPIEDADES CELINE, S.A.;SOCIEDADES;;155;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PROPIEDADES JOYCESAUL, S.A.;PROPIEDADES JOYCESAUL, S.A.;SOCIEDADES;rousegomez@gmail.com;167;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PROTRADING PAN, S.A.;PROTRADING PAN, S.A.;SOCIEDADES;;488;;0;;;;02/11/2026 7:32;ff6f5f26-65b0-4b98-b776-be347b3f5b2d;;;
PTY - CHINA CONULTING;PTY - CHINA CONULTING;SOCIEDADES;kzelenka@gmail.com;667;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
PURPLE PALM;PURPLE PALM;SOCIEDADES;;1071;;0;;;;02/11/2026 7:32;3c1e7b02-7bd6-4fa9-b72b-81d1b9f936a3;;;
PYL INVESTMENTS HOLDING INC.;PYL INVESTMENTS HOLDING INC.;SOCIEDADES;natyng@gmail.com;955;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
QUATUM PETROLEUM CORP;QUATUM PETROLEUM CORP;SOCIEDADES;gerencia.administrativa@quantumresources.co;370;;0;;;;02/11/2026 7:32;5e67b159-a5fc-4aec-bf81-b500583049f9;;;
R&S BUSSINESS CENTER;R&S BUSSINESS CENTER;SOCIEDADES;;738;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RADO INVESTMENTS, INC.;RADO INVESTMENTS, INC.;SOCIEDADES;;27;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RAFAEL AARON TAPIA CABALLERO;RAFAEL AARON TAPIA CABALLERO;SOCIEDADES;;963;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RAKA MANDRAKA S.A.;RAKA MANDRAKA S.A.;SOCIEDADES;rami@ekazipper.com;598;;0;;;;02/11/2026 7:32;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RAMA ELECTRONICS,INC.;RAMA ELECTRONICS,INC.;SOCIEDADES;ma.quintana@tiendasdaka.com;2;;0;;;;02/11/2026 7:33;d5c5f951-2cd2-49b2-8dee-3abd9330068d;;;
RAMO COUNTRY CLUB, S.A.;RAMO COUNTRY CLUB, S.A.;SOCIEDADES;;633;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RAMO TRADING CORPORATION, S.A.;RAMO TRADING CORPORATION, S.A.;SOCIEDADES;;1063;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RCT GROUP, S.A. 1;RCT GROUP, S.A. 1;SOCIEDADES;;967;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RED AND WHITE, S.A.;RED AND WHITE, S.A.;SOCIEDADES;;61;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RED BLUE FOUNDATION;RED BLUE FOUNDATION;SOCIEDADES;;17;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RED ZIRCOIN INVESTORS INC;RED ZIRCOIN INVESTORS INC;SOCIEDADES;mpalma@ancori.com;872;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
REFRESCOS INTELIGENTES, S.A.;REFRESCOS INTELIGENTES, S.A.;SOCIEDADES;;987;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
REISA VENTURES CORP.;REISA VENTURES CORP.;SOCIEDADES;;433;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
REMODELACIONES LM, S.A.;REMODELACIONES LM, S.A.;SOCIEDADES;;1050;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
REPRESENTACIONES AMBROSIA,S.A.;REPRESENTACIONES AMBROSIA,S.A.;SOCIEDADES;dianayagar@gmail.com;86;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RESPAC INTERNATIONAL, S.A.;RESPAC INTERNATIONAL, S.A.;SOCIEDADES;;48;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RETAIL DEVELOPMENT ASSETS INC.BVI;RETAIL DEVELOPMENT ASSETS INC.BVI;B.V.I.;juridico@unico.com.co;261;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RIGEL SERVICES GROUP INC. BVI;RIGEL SERVICES GROUP INC. BVI;B.V.I.;gcohen@educaemprende.org;203;;0;;;;02/11/2026 7:33;0758f781-1f5d-4128-819e-6399e4dba6a7;;;
RIVERVIEW CENTRAL II INC. BVI;RIVERVIEW CENTRAL II INC. BVI;B.V.I.;finance@liomalca.com;344;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RIVERVIEW CONTINENTAL INC. BVI;RIVERVIEW CONTINENTAL INC. BVI;B.V.I.;finance@liomalca.com;1079;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RIVIERA ENTERPRISES COMPANY S.A.;RIVIERA ENTERPRISES COMPANY S.A.;SOCIEDADES;;717;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RONEXMED CORP.;RONEXMED CORP.;SOCIEDADES;edaffach@ronexmed.com;721;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RONNY JESSIER GASPAR;RONNY JESSIER GASPAR;SOCIEDADES;;969;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ROSE PETAL COMMODITIES, BVI;ROSE PETAL COMMODITIES, BVI;B.V.I.;finance@liomalca.com;78;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ROYAL TOP TECHNOLOGY, INC.;ROYAL TOP TECHNOLOGY, INC.;SOCIEDADES;ronnykleiman@gmail.com;67;;0;;;;02/11/2026 7:33;7a3023b3-6844-404a-8398-682f1f27fcf3;;;
ROYCO, S.A.;ROYCO, S.A.;SOCIEDADES;;42;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RZ18 HOLDING, S. A.;RZ18 HOLDING, S. A.;SOCIEDADES;;108;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
S & A INVERSIONES INTERNACIONALES, S.A.;S & A INVERSIONES INTERNACIONALES, S.A.;SOCIEDADES;;329;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SACROMONTE DE PANAMA, S. A.;SACROMONTE DE PANAMA, S. A.;SOCIEDADES;;147;;0;;;;02/11/2026 7:33;37636477-9da5-4417-aa43-63d497960ee9;;;
SAGALE OVERSEAS INC.;SAGALE OVERSEAS INC.;SOCIEDADES;JSalgado@cspdirect.com;480;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SALBERT, S.A.;SALBERT, S.A.;SOCIEDADES;;949;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SALCOSA, S.A.;SALCOSA, S.A.;SOCIEDADES;;959;;0;;;;02/11/2026 7:33;ee6d8a84-7f4d-433f-aa4a-20451970d409;;;
SALEM, ORLY SILVERA DE;SALEM, ORLY SILVERA DE;SOCIEDADES;;168;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SAMEK HOLDING CORP.;SAMEK HOLDING CORP.;SOCIEDADES;telemedcare@yahoo.com;225;;0;;;;02/11/2026 7:33;6270451a-1c97-4718-868b-d306401c1e61;;;
SAMHAN FAMILY FOUNDATION;SAMHAN FAMILY FOUNDATION;FUNDACIONES;cimports@hotmail.com;337;;0;;;;02/11/2026 7:33;c02af78b-b8d4-445c-a80e-626f054afb6d;;;
SAN PAU INTERNATIONAL CORP.;SAN PAU INTERNATIONAL CORP.;SOCIEDADES;carlosrocos@yahoo.com;179;1693245-1-685013;20;COHENRICHA2025;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SANDPIPER GROUP LTD, S.A.;SANDPIPER GROUP LTD, S.A.;SOCIEDADES;d.general@sandpiperintl.com;731;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SANI RESTAURANT CONCEPTS, S.A.;SANI RESTAURANT CONCEPTS, S.A.;SOCIEDADES;cimports@hotmail.com;221;;0;;;;02/11/2026 7:33;c02af78b-b8d4-445c-a80e-626f054afb6d;;;
SANTA MARIA PHVP22B, S.A.;SANTA MARIA PHVP22B, S.A.;SOCIEDADES;;664;;0;;;;02/11/2026 7:33;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SANTIAGO JAIME ROMERO;SANTIAGO JAIME ROMERO;SOCIEDADES;;824;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SANTO GRAU BRASILEIRO, S. A.;SANTO GRAU BRASILEIRO, S. A.;SOCIEDADES;;156;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SASBO CORP.;SASBO CORP.;SOCIEDADES;cimports@hotmail.com;417;;0;;;;02/11/2026 7:34;c02af78b-b8d4-445c-a80e-626f054afb6d;;;
SAUL SASSON TCHIRA;SAUL SASSON TCHIRA;SOCIEDADES;;338;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SAYGO INVESTMENTS, INC.;SAYGO INVESTMENTS, INC.;SOCIEDADES;;25;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SEASON TEXTILES, S.A.;SEASON TEXTILES, S.A.;SOCIEDADES;;395;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SEMAH SHARED SERVICES, INC.;;SOCIEDADES;ktorres@gmail.com;1267;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SERCOM ABRASIL GROUP, S.A.;SERCOM ABRASIL GROUP, S.A.;SOCIEDADES;;992;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SERLOSA, INC;SERLOSA, INC;SOCIEDADES;;966;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SERVICES INVESTMENT, INC.;SERVICES INVESTMENT, INC.;SOCIEDADES;;76;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SERVICIOS E INSTALACIONES DE MAQUINARIA;SERVICIOS E INSTALACIONES DE MAQUINARIA;SOCIEDADES;;979;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SEVETH NATURE INVESTMENTS CORP.;SEVETH NATURE INVESTMENTS CORP.;SOCIEDADES;;299;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SHADDMAN INVESTMENT CORP.;SHADDMAN INVESTMENT CORP.;SOCIEDADES;;132;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SHANAY INTERNATIONAL CORP.;SHANAY INTERNATIONAL CORP.;SOCIEDADES;;321;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SHARTAM CORPORATION;SHARTAM CORPORATION;SOCIEDADES;;141;;0;;;;02/11/2026 7:34;cad93ef1-7abf-4a91-a4ee-caca2ed74769;;;
SHIRLEY PARK GROUP LTD BVI;SHIRLEY PARK GROUP LTD BVI;B.V.I.;;123;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SHOT AUDIO SYSTEMS, S.A.;SHOT AUDIO SYSTEMS, S.A.;SOCIEDADES;;394;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SHRAGA INVESTMENT, INC.;SHRAGA INVESTMENT, INC.;SOCIEDADES;msassonc@gmail.com;56;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SIGLO  INTERNATIONAL TRADE INC.;SIGLO  INTERNATIONAL TRADE INC.;SOCIEDADES;;1057;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SIGTECH, S.A.;SIGTECH, S.A.;SOCIEDADES;adriana.rivera@thegpsgroup.com;523;;0;;;;02/11/2026 7:34;ffc3595a-4aa5-45c3-bcc3-d2e50660ea09;;;
SILKY OVERSEAS CORP.;SILKY OVERSEAS CORP.;SOCIEDADES;carlos.orduz@thegpsgroup.com;297;;0;;;;02/11/2026 7:34;ffc3595a-4aa5-45c3-bcc3-d2e50660ea09;;;
SILVER GLOBAL ENTREPRENEUR;SILVER GLOBAL ENTREPRENEUR;SOCIEDADES;lfgonzalez@cole-coabogados.com;459;;0;;;;02/11/2026 7:34;210baa19-9a0a-46b7-bbf4-25a6578623d3;;;
SILVER SHORE REALTY, INC.;SILVER SHORE REALTY, INC.;SOCIEDADES;arecasap@hotmail.com;100;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SYNA HOLDING CORP;SYNA HOLDING CORP;SOCIEDADES;;350;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TAIKI COMPANY CORP.;TAIKI COMPANY CORP.;SOCIEDADES;;624;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TALDAN INVESTMENTS FUNDATION;TALDAN INVESTMENTS FUNDATION;FUNDACIONES;mauricio@losacevedo.com;956;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TARPON, S.A.S;TARPON, S.A.S;SOCIEDADES;Patricia.Arias@escalar.com.co;494;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TAZULA INVESTMENTS, INC.;TAZULA INVESTMENTS, INC.;SOCIEDADES;ygordon@ancori.com;698;;0;;;;02/11/2026 7:34;2a22b7e0-973c-442b-ab16-66e3b956efd4;;;
TEBRACO INC.;TEBRACO INC.;SOCIEDADES;Rafaeltristao17@gmail.com;382;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TECHNOELITE GREEN ENERGY, S. A.;TECHNOELITE GREEN ENERGY, S. A.;SOCIEDADES;;169;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
Technology Investment Trade Inc. BVI;Technology Investment Trade Inc. BVI;B.V.I.;ian.bianchini@sos94.com;479;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TECNIC PANAMA, S.A.;TECNIC PANAMA, S.A.;SOCIEDADES;;1104;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TEM AMERICAS CORP.TRACTORS, EQUIPMENT;TEM AMERICAS CORP.TRACTORS, EQUIPMENT;SOCIEDADES;;377;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TERRATECH INNOVATIONS INC.;TERRATECH INNOVATIONS INC.;SOCIEDADES;;739;;0;;;;02/11/2026 7:34;26cd33a8-bb77-445a-aec3-ef4d0e88226f;;;
TERRENO ALTOS DE TOCUMEN, S.A.;TERRENO ALTOS DE TOCUMEN, S.A.;SOCIEDADES;contabilidad@sae.com.pa;782;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TEXTIL AND FINANCIAL INVESTMENT INC.;TEXTIL AND FINANCIAL INVESTMENT INC.;SOCIEDADES;eduardo.gallego@coleycolegal.com;874;;0;;;;02/11/2026 7:34;210baa19-9a0a-46b7-bbf4-25a6578623d3;;;
TEXTILE AND FINANCIAL INVESTMENT INC;TEXTILE AND FINANCIAL INVESTMENT INC;SOCIEDADES;mpalma@ancori.com;1283;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
THE ART OF TEXTILES, INC 1;THE ART OF TEXTILES, INC 1;SOCIEDADES;;806;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
THE BEAUTY COMPANY, S.A.;THE BEAUTY COMPANY, S.A.;SOCIEDADES;;776;;0;;;;02/11/2026 7:34;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
THE HELP GROUP, S.A.;THE HELP GROUP, S.A.;SOCIEDADES;demisdos@gmail.com;561;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
THEFY INTERNATIONAL, S.A.;THEFY INTERNATIONAL, S.A.;SOCIEDADES;;237;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
THREE  STAR INVESTMENT GROUP, S.A.;THREE  STAR INVESTMENT GROUP, S.A.;SOCIEDADES;;264;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TIARA GLOBAL INVESTMENT, CORP.;TIARA GLOBAL INVESTMENT, CORP.;SOCIEDADES;saldarriagajp@outlook.com;627;;0;;;;02/11/2026 7:35;8e8cc3bc-006d-4257-b999-4b0bbe14155c;;;
TIENDAS DAKA;TIENDAS DAKA;SOCIEDADES;c.basil@tiendasdaka.com;614;;0;;;;02/11/2026 7:35;d5c5f951-2cd2-49b2-8dee-3abd9330068d;;;
TORDACK, S.A.;TORDACK, S.A.;SOCIEDADES;;192;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TORRE 400 BAHIA DEL GOLF 36B, S.A.;TORRE 400 BAHIA DEL GOLF 36B, S.A.;SOCIEDADES;;673;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TOWN CENTER 6119, S.A.;TOWN CENTER 6119, S.A.;SOCIEDADES;;452;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TOWN CENTER 7034, S.A.;TOWN CENTER 7034, S.A.;SOCIEDADES;;441;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TRADING FK, S.A.;TRADING FK, S.A.;SOCIEDADES;;330;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TRANS OCEAN NETWORK CORP.;TRANS OCEAN NETWORK CORP.;SOCIEDADES;;935;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TRANSAMERICAN SERVICES S. DE R.L.;TRANSAMERICAN SERVICES S. DE R.L.;SOCIEDADES;egallego@crystal.com.co;301;;0;;;;02/11/2026 7:35;91b25f84-568b-41bc-8fde-b62e22be8975;;;
TRANSEQ, S.A. 1;TRANSEQ, S.A. 1;SOCIEDADES;;893;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TRANSPORTE AEREO DE CARGA, S.A.  TAECA;TRANSPORTE AEREO DE CARGA, S.A.  TAECA;SOCIEDADES;;426;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TRANSPORTE Y ALQUILERES RAM, S.A. 1;TRANSPORTE Y ALQUILERES RAM, S.A. 1;SOCIEDADES;;758;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TRANSPORTES Y SERVICIOS CEDEÃO;TRANSPORTES Y SERVICIOS CEDEÃO;SOCIEDADES;;861;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TREBOL SERVICES INC.;TREBOL SERVICES INC.;SOCIEDADES;;227;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TRINITECH SOLUTIONS CORP.;TRINITECH SOLUTIONS CORP.;SOCIEDADES;;768;;0;;;;02/11/2026 7:35;79e6fcf1-baa4-4a28-9e9d-3e18b33cfeff;;;
TRT INTERACTIVE GROUP PANAMA;TRT INTERACTIVE GROUP PANAMA;SOCIEDADES;jonathan@trtinteractive.com;434;;0;;;;02/11/2026 7:35;cbebfa57-0fc8-4c61-b99f-a0eced59c986;;;
TRUMP 5302 INC.;TRUMP 5302 INC.;SOCIEDADES;;291;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
UBICAME PANAMA, S. A.;UBICAME PANAMA, S. A.;SOCIEDADES;;131;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
UDACHI, S.A.;UDACHI, S.A.;SOCIEDADES;anamago99@gmail.com;1095;;0;;;;02/11/2026 7:35;0638baf6-dae2-4615-8970-a6ae2f9ae769;;;
GRUMASA, S.A.;ULAWUN, S.A.;SOCIEDADES;emartinon@grupomartinon.com;525;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ULTRA TECH INC, S.A.;ULTRA TECH INC, S.A.;SOCIEDADES;;984;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
UNIDAD MOVIL DE EMERGENCIA DE PANAMA, S;UNIDAD MOVIL DE EMERGENCIA DE PANAMA, S;SOCIEDADES;;1120;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
UNIVERDE, S.A.;UNIVERDE, S.A.;SOCIEDADES;;1020;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
URIBEL, S.A.;URIBEL, S.A.;SOCIEDADES;;848;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
URIK FOUNDATION;URIK FOUNDATION;FUNDACIONES;;314;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
URSUS CORPORATION INC;URSUS CORPORATION INC;SOCIEDADES;carlos.orduz@thegpsgroup.com;575;;0;;;;02/11/2026 7:35;f9c54962-559c-4afd-85a6-c7e658835d08;;;
VALLUM GLASS, S.A.;VALLUM GLASS, S.A.;SOCIEDADES;;1001;;0;;;;02/11/2026 7:35;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
